9344	0	11490
11491	3	11177
543	1	11492
11493	1	11494
11495	1	11496
11497	1	11498
3064	0	11499
1940	0	11500
6015	0	11501
4270	0	11502
11503	1	11504
9321	0	11505
11506	1	11507
10426	1	11145
11508	1	11126
11509	3	11015
6784	0	11510
6389	1	11511
10860	3	11512
634	0	11513
7252	0	11514
3132	0	11515
2116	0	11516
5616	0	11517
819	0	11518
7720	0	11519
3132	0	11520
11521	2	10839
1335	0	11522
6665	0	11523
11524	1	11349
11525	1	11526
3277	0	11527
5617	0	11528
1576	0	11529
6103	0	11530
7596	1	11531
11532	1	11533
2749	1	11534
4384	0	11535
9883	0	11536
10329	1	11537
8347	0	11538
11539	1	11540
11541	1	11386
11542	5	11543
11544	2	10839
11545	1	11017
11546	1	11547
1026	1	11548
2734	0	11549
5153	1	11550
1376	0	11551
9143	1	11552
4159	0	11553
11554	1	11183
11555	1	11556
2188	1	11245
2014	0	11557
11558	1	10885
6701	0	11559
1958	0	11560
1761	0	11561
11562	1	11563
7388	0	11564
5391	0	11565
996	0	11566
380	0	11567
6813	0	11568
10512	1	11569
10158	1	11550
2091	0	11570
5234	0	11571
7610	1	11572
6967	1	11088
7737	0	11573
6864	0	11574
11575	1	10883
6636	0	11576
11577	3	11578
11579	1	11349
5335	1	10974
264	0	11580
11581	1	11357
2855	0	11582
2927	0	11583
11584	4	11585
10390	0	11586
9101	0	11587
9187	0	11588
5129	0	11589
8779	1	11590
2845	0	11591
765	0	11592
7816	0	11593
11594	1	11386
8256	1	11595
11596	1	11597
8845	0	11598
5799	0	11599
7404	0	11600
11601	1	11017
11602	1	11603
6401	1	11314
67	0	11604
11605	1	11606
5638	0	11607
10083	0	11608
2189	0	11609
8200	0	11610
259	0	11611
4343	0	10948
48	0	11612
5335	0	11613
8373	0	11614
6505	1	11615
11616	3	11124
1252	0	11617
6784	0	11618
3617	1	11183
11619	1	11019
3278	0	11620
2461	1	11621
11622	1	11623
3543	0	11624
5022	0	11625
10035	0	11626
11627	1	11628
3859	0	11629
5241	0	11630
1803	0	11631
5148	0	11470
4392	0	11632
364	0	11633
1736	0	11634
11635	1	11021
11636	1	10885
464	0	11637
103	0	11638
7987	0	11639
6325	1	11404
6256	1	11640
2656	0	11641
6250	0	11642
11643	2	10839
4254	0	11644
2428	0	11645
10120	0	11646
4417	0	11647
8893	0	11648
4295	1	11649
11650	1	11026
8094	0	11651
11652	1	11653
11654	1	11655
11656	1	11657
6589	1	11019
11658	1	11603
10099	0	11659
9845	0	11660
11661	1	11662
679	0	11663
11664	1	11665
11666	1	11667
11668	1	11669
11126	4	10839
11670	1	11294
7981	0	11671
1430	0	11629
11672	1	10970
1805	1	11673
11674	1	11675
5964	0	11676
6157	1	11051
11677	1	11026
4610	0	11678
11679	1	11680
11681	5	11682
10950	2	10839
11683	1	11684
4522	0	11685
4111	0	11686
11687	4	11688
8110	0	11689
7288	0	11690
11691	1	10970
572	0	11692
11123	4	11693
11694	1	11695
11696	1	11026
3533	1	11697
8601	0	11698
5213	0	11699
10016	0	11700
6168	0	11701
11702	1	11026
8689	1	11703
4874	0	11704
420	0	11705
11706	1	11707
11708	3	11709
3309	1	10843
3174	0	11710
8011	0	11711
11712	1	11713
10932	4	11714
6008	0	11715
922	0	11716
11717	2	10839
8841	0	11718
4084	0	11719
443	1	11720
8116	1	11721
3847	0	11722
2427	1	11723
8682	0	11724
6469	0	11725
1262	0	11726
8086	0	11727
11728	4	10839
5325	1	11099
11729	1	10991
7786	0	11730
11731	1	11449
3125	0	11732
6013	1	11733
11734	1	11145
2086	0	11735
11736	1	11349
11737	1	11451
3826	0	11738
1768	1	11294
8019	0	11739
10173	0	11740
11741	1	11742
7542	0	11743
11744	1	11445
11745	1	11746
8679	0	11747
8675	0	11748
6729	0	11749
9801	1	11750
3029	0	11751
6939	0	11752
247	0	11753
11754	5	10985
2107	0	11755
2646	0	11756
1024	0	11757
11758	1	11162
6755	0	11759
7787	1	10939
11760	1	11183
11761	1	11762
11763	1	11764
11765	1	11019
4119	0	11766
10663	0	11767
1611	0	11768
11769	1	11770
7517	1	11771
11772	1	11773
11774	1	11442
11775	1	11776
11777	1	11778
6996	0	11779
3279	0	11780
3325	0	11781
1469	0	11782
5315	0	11783
1979	0	11784
11785	4	10839
281	0	11786
11787	3	11788
9326	0	11789
1010	0	11790
2405	0	11791
2974	0	11792
11793	1	11794
47	0	11795
8718	1	10970
3818	0	11796
606	0	11797
2265	0	11798
10648	1	11799
11800	1	11801
2990	0	11802
11803	2	11442
6239	0	11804
3946	0	11805
1869	0	11806
10568	1	11400
3118	1	10943
5538	0	11807
10401	0	11808
4500	1	11809
7937	1	11810
2131	0	11811
312	0	11812
11813	1	11814
7921	1	11815
11816	3	11817
306	0	11818
1520	0	11819
1182	0	11820
3965	0	11821
11822	4	10839
525	0	11823
11824	1	11531
1904	0	11825
11826	1	11026
4549	1	11349
7468	1	11026
10117	0	11756
11827	3	11177
7195	0	11828
3865	0	11829
10722	1	11294
1010	0	11830
9720	0	11831
8699	0	11832
7488	1	11703
11833	1	11286
11834	1	11835
5158	0	11836
86	0	11837
5477	0	11838
7750	0	11839
9933	0	11840
11841	1	11842
11843	1	11844
7002	0	11845
6391	0	11281
4697	0	11846
11847	1	11445
2511	0	11848
6906	0	11849
10239	0	11850
2407	0	11851
2481	0	11852
621	0	11853
11854	1	11855
10836	2	10839
2343	0	11856
5477	1	11857
9257	1	11088
11064	5	11682
11858	1	11044
5695	0	11859
3617	0	11860
660	0	11861
6261	0	11862
11067	2	10839
599	0	11863
6053	0	11864
9720	0	11865
11866	1	11867
11868	1	11051
11869	1	11088
11870	1	11871
2550	0	11872
763	0	11873
9906	0	11874
11875	3	11876
2804	0	11877
11878	3	11879
4447	1	10867
9022	0	11880
3210	1	11014
3905	0	11881
9305	0	11843
11882	2	10839
6701	0	11883
5227	0	11884
331	0	11885
7247	0	11886
8876	0	11887
8535	0	11888
856	0	11889
219	1	11890
240	0	11066
4145	0	11891
11892	1	11893
5758	0	11894
10078	1	11653
5428	1	11895
7204	1	11896
7145	1	11897
8589	0	11898
3931	0	11899
4078	0	11900
7995	0	11901
11902	1	11903
8574	0	11904
11486	4	11905
10179	0	11906
11404	3	11907
4291	0	11908
11909	1	11338
1899	1	11183
11910	1	11911
11912	1	11913
3380	0	11914
8984	0	11915
5095	0	11916
9171	0	11917
1024	0	11918
3022	0	11919
11920	1	11921
11922	1	11183
10089	0	11923
11924	1	11300
11925	1	11926
8105	0	11927
3935	0	11928
10842	5	10985
11929	1	10999
1325	0	11930
11931	1	11932
11933	1	11034
5572	0	11934
5459	0	11935
7738	0	11936
6944	0	11937
2246	0	11938
6541	0	11939
2319	0	11940
1039	0	11941
11942	1	11943
11944	3	11945
8157	0	11946
5287	0	11947
11046	3	11948
10713	0	11949
9361	1	11394
7516	0	11950
11951	1	11952
8905	0	11953
11433	3	10861
3501	0	11954
7797	0	11955
11956	1	11126
411	0	11957
7782	0	11958
6057	0	11959
10539	0	11960
4845	0	11961
9750	0	11962
1156	0	11963
9352	0	11964
11040	4	11965
1947	0	11966
4230	0	11967
2769	0	11968
2756	0	11969
11970	1	11099
11971	3	11972
3624	1	11019
4172	0	11495
11973	2	10839
9730	1	11245
4283	0	11974
11975	1	11976
9356	0	11977
6386	0	11978
11979	1	11980
1419	0	11981
8589	0	11982
4329	1	11983
302	0	11984
4424	0	11985
4439	0	11986
9570	0	11987
10463	0	11988
5970	0	11989
7641	0	11990
7771	0	11331
5611	0	11991
11992	1	11993
11994	1	11386
7186	0	11995
10007	0	11996
11997	1	11521
2260	0	11998
11999	1	11199
1501	0	12000
8353	1	12001
2006	1	12002
4887	0	12003
7076	0	12004
12005	1	11597
12006	1	12007
12008	1	11895
10515	1	12009
8310	0	12010
12011	1	12012
7185	0	12013
4625	0	11072
6413	0	12014
9313	1	11606
9954	0	12015
5747	0	12016
6516	0	11049
12017	1	11034
20	0	12018
12019	1	11245
6113	0	12020
6518	1	12021
5981	1	12022
12023	1	11773
12024	1	11913
12025	1	12026
2397	0	12027
12028	1	11199
2515	0	12029
2491	0	12030
12031	1	11976
3624	0	12032
11078	1	11695
3551	0	12033
2230	0	12034
3995	1	10974
12035	1	11386
6097	0	12036
885	0	12037
12038	1	11183
7709	0	12039
10578	0	11716
2995	1	11349
12040	1	12041
12042	1	10939
3425	0	12043
180	0	12044
7926	0	12045
7607	0	12046
306	0	12047
12048	1	12049
12050	3	12051
12052	1	12053
9920	0	12054
12055	1	11189
12056	1	11088
12057	1	12058
7694	0	12059
125	0	12060
1410	0	12061
7868	0	12062
8367	0	12063
1444	0	12064
12065	1	11794
12066	1	11026
12067	3	12068
10306	1	12069
7138	0	12070
12071	1	11440
12072	1	11481
7002	0	12073
8890	0	12074
8778	0	12075
2955	0	12076
7247	0	12077
1342	0	12078
6880	0	12079
12080	1	10932
3713	0	12081
410	0	12082
4445	0	12083
3376	0	12084
12085	1	10921
12086	1	12087
12088	1	12089
7431	0	12090
10959	3	12091
12092	1	12093
12094	1	12095
12096	1	11911
12097	1	11091
3476	1	12098
7380	0	12099
12100	1	11451
2416	0	12101
8843	0	12102
10709	1	12103
12104	1	10991
8932	0	12105
7978	0	12106
8395	0	12107
4670	0	12108
6725	0	12109
12110	1	12111
4032	0	12112
4715	1	12113
4841	0	12114
12115	1	12116
12117	1	12118
7176	0	12119
12120	1	12121
10701	0	12122
8552	0	12123
12124	1	11526
10597	0	12125
75	0	12126
1115	0	12127
12128	1	11673
6269	0	12129
8911	1	11835
7301	1	12130
9055	0	12131
9885	0	12132
11571	1	11192
9541	0	12133
12134	3	11124
1730	0	12079
12135	1	10937
12136	1	12137
12138	1	12139
7059	0	12140
5766	0	12141
2014	0	12142
9826	0	12143
4542	0	12144
4845	0	12145
8894	0	11058
12146	1	12147
10185	0	12148
11771	4	10839
7296	0	12149
1429	0	12150
3697	0	12151
10210	0	12152
4251	0	12153
12154	3	11280
10719	0	12155
9599	0	12156
12157	1	12158
1019	1	11386
4438	0	11517
1769	0	11995
1789	0	12159
942	0	12160
3915	0	12161
9487	1	11381
12162	1	11606
12163	1	10928
12164	1	12165
12166	2	11871
3839	0	11559
5741	1	12167
485	0	12168
3495	0	12169
8882	0	12170
12171	1	12172
7560	0	12173
232	0	12174
12175	1	11237
2649	0	12176
2691	0	12177
6420	0	12178
12179	1	12180
12181	1	12182
8964	1	11548
6912	0	12183
111	0	12184
9505	0	12185
12186	1	11871
12187	1	10885
7814	0	11366
2528	0	11719
11375	4	10839
981	0	11743
2080	0	12188
10535	1	12189
12190	1	11871
1405	0	12191
12192	3	12193
11803	4	10839
5566	0	12194
3951	0	11515
10265	0	12195
7396	1	11136
12196	1	12197
4352	1	11017
2031	0	12198
12199	1	10923
10142	0	12200
12201	2	10839
12202	1	11136
12203	1	11034
5776	0	12204
9228	0	11477
5020	0	12205
12206	1	12207
12208	1	12209
742	0	12210
5943	0	12211
2840	0	12212
2728	1	12213
598	0	12214
4671	0	12215
2485	0	12216
2318	1	11219
10319	0	12217
12218	1	12219
5726	0	11216
1710	0	12220
1113	0	12221
1281	0	12222
12223	1	12224
2890	1	12225
9651	0	12226
7288	0	12227
7615	0	12228
1405	0	12229
12230	1	12231
458	0	12232
12233	1	11019
1266	1	11357
12234	1	11314
2377	1	11673
12235	1	10878
292	0	12236
8514	0	12237
4029	0	12238
6313	1	11486
2801	0	12239
10698	0	12240
8510	0	12241
12242	3	10855
12243	1	12244
1442	0	12245
12246	1	11026
7735	0	12247
3816	0	12248
6539	0	12249
12250	2	10839
12251	1	11265
3674	0	12252
12253	1	12254
2324	0	12255
2681	0	11629
8822	1	11349
12256	1	11973
12257	1	11294
12258	1	12259
1531	0	12260
12261	1	11357
2015	0	12262
12263	1	11233
6385	0	12264
5474	0	12265
11803	5	12266
12267	1	12268
6615	0	12269
12270	1	11096
1904	0	12271
12272	1	11875
12273	1	12274
12275	1	12276
10897	3	11948
12277	4	12278
7892	0	12279
171	0	12280
12281	3	10989
4682	0	11209
7680	0	12282
12283	1	11271
5203	0	12284
12154	4	12285
4948	1	12286
12287	1	12288
9171	0	12289
12290	1	11442
6668	0	12291
8956	0	12292
4047	0	12293
12294	4	10839
8522	0	12295
8183	0	12296
10322	0	12297
12298	1	12299
12300	1	10993
12301	1	12274
683	0	12302
2292	0	12303
10053	0	12304
9547	0	11995
2071	0	12305
12306	1	12307
7063	0	12308
639	0	10922
9504	0	12309
12310	1	12311
9906	1	11703
4581	0	12312
5973	0	12313
12314	5	11543
10005	0	12315
6131	0	12316
1215	0	12317
4076	0	12318
4914	0	12319
8268	0	11889
12320	1	11265
11451	2	11099
7221	1	12321
12322	2	10839
8926	0	12323
12324	3	12325
9845	0	12326
519	0	12327
12328	1	11296
7764	0	12329
5034	0	12330
7146	1	12331
64	0	12332
12333	1	10885
9858	0	12334
10344	1	10869
12335	1	11386
12336	1	12337
12338	1	11175
8296	0	11674
12339	1	12340
4046	0	12341
11893	3	12342
421	0	12343
12344	5	10985
1918	0	12345
8641	0	12346
1697	1	12347
3566	0	12348
12349	1	12350
12351	1	12192
12352	1	12353
12354	1	12355
9697	0	12356
2016	0	10846
12357	1	12358
12359	1	12360
5360	0	11916
11927	1	12022
1112	0	12361
2143	0	12362
9559	0	12363
12364	1	11034
10307	0	12365
6362	0	12366
9604	0	12367
12368	1	12369
3767	0	12370
12371	1	11088
9995	0	12372
528	0	12373
4728	0	12374
505	0	12375
12376	1	11445
9362	1	12377
12378	1	12379
5972	0	12380
4417	0	12381
8256	0	12382
7679	0	12383
3125	0	12384
1486	0	12385
7110	0	12386
12387	1	11144
11547	3	11578
7	0	11862
8749	0	12388
4714	1	10970
2121	0	12389
4557	0	12390
2102	0	12391
12392	1	12393
12394	1	12395
12396	1	11014
10973	3	10861
12397	1	11404
1551	0	12398
2444	1	10932
2284	0	12399
12400	3	11280
2008	1	12401
7220	0	12402
12403	2	10839
9797	1	11099
10523	0	12404
12405	3	12406
9671	0	12407
6841	0	12408
8290	1	11006
12409	1	11913
12410	3	11280
12411	1	11746
1550	0	12412
12413	1	11460
12414	1	11481
42	0	12415
6725	0	12215
12416	1	11857
4466	0	12417
12418	2	12419
12289	1	11099
12420	1	12421
10321	1	11649
12422	1	10939
12423	4	12424
4622	1	12311
12425	1	12426
1045	0	12427
4064	1	12281
2114	0	12428
10555	0	12429
12430	1	11294
7808	0	12431
11002	4	12432
5793	0	12433
12434	1	11013
12435	1	12436
2989	0	12437
4171	0	12438
6304	0	12439
8435	0	12440
9477	1	11896
12441	1	11170
12149	1	12442
12443	1	11623
10042	0	12444
12445	4	10839
12446	1	12447
11481	4	12448
3650	0	12449
2012	0	12450
2140	0	12451
12452	1	12453
10358	1	10834
12454	1	12455
12456	1	12457
12447	5	12458
12459	1	11392
4588	1	12311
4279	1	12460
12461	1	12462
12463	3	12464
1028	0	12465
6131	0	12466
12467	1	11976
12468	1	11233
12469	1	12470
971	0	12471
424	0	12472
8511	0	12473
7052	0	12474
9430	0	12475
5036	0	12476
12477	4	12285
3581	1	12478
12479	1	12480
9800	0	12481
9656	0	12482
11478	1	11857
4074	0	12483
6677	1	11486
12053	3	12484
12485	1	12478
5219	1	11088
12486	1	11083
12487	1	12488
12489	1	12490
12491	1	11773
6674	0	12492
5459	0	12493
12494	1	11371
12495	1	11156
12496	1	11606
198	0	12497
1914	0	12498
10914	4	12499
11179	2	12500
3065	0	12501
858	0	12502
4401	0	12503
288	0	12504
12505	2	10839
11224	4	12506
12507	1	12508
497	1	11044
4782	1	12509
12510	1	12511
9696	1	11017
9626	0	12512
12513	1	12514
1715	0	12515
12516	1	12517
5088	0	12518
4990	1	12519
4071	0	12520
12521	1	11540
1673	0	12522
11144	3	12523
12524	1	12525
3859	0	12526
5645	1	11552
2742	0	12527
12528	1	12478
12529	1	11896
5869	1	12530
5255	0	12531
11584	4	12285
6932	0	12532
331	0	12533
2774	0	12534
12535	1	11026
12536	1	11144
12537	5	12538
8501	0	12539
12540	1	12478
6002	0	12541
12542	1	12525
9583	0	11022
10452	1	12543
12544	1	12545
12546	3	11512
4807	0	12547
12548	1	12286
12549	1	10937
89	0	12550
6062	0	12551
4	0	11180
12552	1	11199
2803	1	12553
1287	1	12554
899	0	12555
12556	3	12484
4903	0	11268
6309	0	12557
12558	1	10939
10252	0	12559
598	0	12560
3276	0	12561
2194	0	12562
406	1	11170
12563	3	11512
7074	0	12564
8578	1	11126
12565	1	12566
12567	1	12568
12569	4	10839
9020	1	12570
8406	0	12571
2786	1	11504
11200	3	10861
7125	0	12572
6128	0	12573
12574	1	11099
7676	0	12575
7169	0	12576
10455	0	12577
6481	0	12578
12579	3	11177
12580	1	11976
12581	1	12582
3665	0	12144
3745	1	12583
5704	0	12584
7033	1	11669
12379	3	12585
6921	1	11026
12586	1	12587
3265	1	11720
12588	1	11816
12589	1	11386
1338	0	12590
12591	1	12592
3542	0	12593
706	0	12594
9319	1	11034
1580	0	12595
12478	4	12596
12597	4	10839
559	1	12478
3666	1	12598
2202	0	12599
4026	0	12600
1668	0	12601
9205	0	12602
12603	2	10839
12604	1	11816
3963	0	12605
8991	0	12606
3865	0	12607
9168	1	12608
3712	0	12609
7088	0	12610
4223	0	12611
8318	0	12612
1656	0	12613
9826	0	12614
3771	0	12615
12616	1	12311
5663	0	12617
7106	1	12213
1350	0	12618
9679	0	12619
52	0	12620
12621	1	12480
12622	1	10889
5600	1	12623
2459	1	11034
2436	0	12624
996	0	12625
12626	1	12627
9564	0	12628
12629	4	10839
6103	0	12630
4473	0	12631
987	0	12632
4260	0	11428
219	0	11053
12633	1	10836
5196	0	12634
2937	0	12635
4875	0	12636
5769	0	12637
12638	1	11026
1625	0	12639
3672	0	12640
12641	3	12642
12643	3	12644
4349	0	12645
8178	1	12421
3949	0	12646
6034	0	12647
12648	1	12337
3859	0	12649
11442	4	12650
12651	1	12652
996	0	12653
7028	0	12654
4413	0	10865
12655	1	11400
5234	0	12656
9858	0	12345
4787	0	12657
2843	1	11199
3960	0	12658
12659	1	11548
12660	1	11144
4383	0	12661
1750	0	12662
9977	0	12663
11411	3	11124
5971	0	12664
6647	0	12665
4010	0	12666
6544	0	12667
6079	0	12668
12669	1	12670
3645	0	12671
12672	1	12673
7824	0	12674
12675	1	12676
1352	0	12677
1826	0	12678
973	0	12679
12680	1	11099
1082	1	11034
6381	0	12681
8107	0	12682
9415	1	12683
12684	1	12685
10317	0	12686
12687	1	12688
108	0	12689
7662	0	12690
12691	1	12692
8977	0	12693
12694	1	11511
788	0	12184
5559	1	11314
4116	1	11392
4522	0	12695
9131	0	12696
12697	3	11124
11567	1	11199
8688	0	12698
12699	1	12700
304	0	12701
12702	1	11542
12703	1	10974
12704	1	11126
2555	0	12705
988	1	12706
2661	0	12707
8749	0	12708
101	0	10931
12709	1	12710
287	0	12711
9033	0	12712
4527	0	12713
5809	0	12714
5909	0	12715
12716	2	10839
11569	3	11280
3854	0	12717
3417	0	12718
1819	0	12719
12720	1	11460
12721	1	12722
9463	0	11437
12723	2	10839
11472	2	10839
12724	1	10901
6816	0	12725
10735	0	12726
8909	0	12727
12728	1	12130
